['Z', 'Z', 'Z', 'Z', 'P', 'P', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'G', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'Q', 'Q', 'Q', 'Q', 'Y', 'Y', 'X', 'Y', 'U', 'U', 'U', 'F', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'C', 'C', 'N', 'N', 'N', 'N', 'O', 'O', 'O', 'O', 'R', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'D', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'V', 'V', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'L', 'L', 'L', 'L', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q']
['S', 'P', 'P', 'P', 'P', 'M', 'P', 'P', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'K', 'K', 'K', 'K', 'W', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'T', 'T', 'T', 'T', 'T', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Y', 'Y', 'Y', 'Y', 'W', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'U', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'Q', 'Q', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'Q', 'Q', 'Q', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N']
['S', 'P', 'P', 'P', 'P', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'K', 'K', 'K', 'C', 'W', 'W', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'D', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'I', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Y', 'Y', 'Y', 'K', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'S', 'S', 'S', 'S', 'S', 'S', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'Q', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'G', 'Q', 'Q', 'Q', 'Q', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N']
['S', 'P', 'S', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'K', 'O', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'B', 'B', 'B', 'B', 'C', 'D', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'I', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'S', 'S', 'S', 'S', 'I', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'N', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'G', 'G', 'G', 'Q', 'Q', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N']
['S', 'S', 'S', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'O', 'O', 'O', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'B', 'B', 'B', 'B', 'B', 'T', 'T', 'B', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'S', 'I', 'I', 'I', 'I', 'I', 'I', 'E', 'E', 'E', 'E', 'E', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'Y', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'G', 'G', 'G', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N']
['S', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'O', 'O', 'O', 'O', 'O', 'C', 'C', 'C', 'C', 'C', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'T', 'T', 'T', 'T', 'T', 'P', 'P', 'P', 'P', 'G', 'G', 'G', 'G', 'G', 'G', 'H', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'E', 'A', 'E', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'H', 'H', 'H', 'R', 'R', 'R', 'R', 'R', 'Z', 'Z', 'G', 'G', 'G', 'G', 'G', 'G', 'Q', 'Q', 'Q', 'Q', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'B', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N']
area =  8 perimeter =  4
area =  144 perimeter =  40
area =  57 perimeter =  18
area =  1 perimeter =  4
area =  66 perimeter =  22
area =  83 perimeter =  56
area =  103 perimeter =  30
area =  8 perimeter =  14
area =  165 perimeter =  70
area =  1 perimeter =  4
area =  6 perimeter =  8
area =  26 perimeter =  18
area =  43 perimeter =  14
area =  85 perimeter =  30
area =  2 perimeter =  4
area =  13 perimeter =  10
area =  44 perimeter =  20
area =  1 perimeter =  4
area =  167 perimeter =  48
area =  1 perimeter =  4
area =  39 perimeter =  18
area =  3 perimeter =  6
area =  171 perimeter =  56
area =  141 perimeter =  44
area =  18 perimeter =  6
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  112 perimeter =  58
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  4 perimeter =  6
area =  181 perimeter =  14
area =  78 perimeter =  46
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  59 perimeter =  20
area =  2 perimeter =  4
area =  26 perimeter =  18
area =  61 perimeter =  22
area =  3 perimeter =  4
area =  1 perimeter =  4
area =  226 perimeter =  14
area =  1 perimeter =  4
area =  4 perimeter =  6
area =  1 perimeter =  4
area =  3 perimeter =  6
area =  1 perimeter =  4
area =  5 perimeter =  4
area =  1 perimeter =  4
area =  18 perimeter =  14
area =  1 perimeter =  4
area =  122 perimeter =  54
area =  1 perimeter =  4
area =  3 perimeter =  6
area =  3 perimeter =  6
area =  1 perimeter =  4
area =  7 perimeter =  10
area =  34 perimeter =  26
area =  1 perimeter =  4
area =  4 perimeter =  4
area =  4 perimeter =  4
area =  1 perimeter =  4
area =  64 perimeter =  34
area =  6 perimeter =  8
area =  1 perimeter =  4
area =  4 perimeter =  6
area =  1 perimeter =  4
area =  104 perimeter =  76
area =  4 perimeter =  4
area =  1 perimeter =  4
area =  89 perimeter =  44
area =  25 perimeter =  22
area =  1 perimeter =  4
area =  6 perimeter =  12
area =  97 perimeter =  48
area =  87 perimeter =  24
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  4 perimeter =  6
area =  1 perimeter =  4
area =  3 perimeter =  6
area =  12 perimeter =  14
area =  18 perimeter =  18
area =  8 perimeter =  8
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  98 perimeter =  42
area =  26 perimeter =  16
area =  1 perimeter =  4
area =  69 perimeter =  44
area =  100 perimeter =  64
area =  64 perimeter =  30
area =  5 perimeter =  8
area =  64 perimeter =  52
area =  2 perimeter =  4
area =  357 perimeter =  88
area =  1 perimeter =  4
area =  204 perimeter =  100
area =  1 perimeter =  4
area =  24 perimeter =  16
area =  1 perimeter =  4
area =  3 perimeter =  6
area =  66 perimeter =  44
area =  1 perimeter =  4
area =  124 perimeter =  60
area =  2 perimeter =  4
area =  50 perimeter =  24
area =  1 perimeter =  4
area =  4 perimeter =  8
area =  41 perimeter =  32
area =  18 perimeter =  14
area =  24 perimeter =  16
area =  2 perimeter =  4
area =  24 perimeter =  4
area =  1 perimeter =  4
area =  131 perimeter =  16
area =  95 perimeter =  40
area =  3 perimeter =  6
area =  80 perimeter =  42
area =  1 perimeter =  4
area =  23 perimeter =  20
area =  76 perimeter =  42
area =  8 perimeter =  10
area =  95 perimeter =  42
area =  2 perimeter =  4
area =  1 perimeter =  4
area =  44 perimeter =  26
area =  105 perimeter =  10
area =  19 perimeter =  10
area =  73 perimeter =  36
area =  164 perimeter =  70
area =  2 perimeter =  4
area =  2 perimeter =  4
area =  1 perimeter =  4
area =  3 perimeter =  4
area =  1 perimeter =  4
area =  42 perimeter =  24
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  17 perimeter =  20
area =  26 perimeter =  22
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  10 perimeter =  8
area =  3 perimeter =  4
area =  115 perimeter =  56
area =  2 perimeter =  4
area =  10 perimeter =  8
area =  7 perimeter =  8
area =  6 perimeter =  4
area =  49 perimeter =  34
area =  55 perimeter =  24
area =  2 perimeter =  4
area =  2 perimeter =  4
area =  80 perimeter =  34
area =  64 perimeter =  48
area =  1 perimeter =  4
area =  2 perimeter =  4
area =  2 perimeter =  4
area =  28 perimeter =  28
area =  9 perimeter =  12
area =  119 perimeter =  52
area =  131 perimeter =  64
area =  1 perimeter =  4
area =  65 perimeter =  30
area =  1 perimeter =  4
area =  104 perimeter =  60
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  4 perimeter =  8
area =  103 perimeter =  64
area =  44 perimeter =  18
area =  132 perimeter =  72
area =  1 perimeter =  4
area =  43 perimeter =  38
area =  1 perimeter =  4
area =  156 perimeter =  58
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  45 perimeter =  34
area =  1 perimeter =  4
area =  3 perimeter =  4
area =  1 perimeter =  4
area =  5 perimeter =  6
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  11 perimeter =  10
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  133 perimeter =  56
area =  1 perimeter =  4
area =  2 perimeter =  4
area =  7 perimeter =  10
area =  121 perimeter =  44
area =  8 perimeter =  12
area =  1 perimeter =  4
area =  2 perimeter =  4
area =  162 perimeter =  82
area =  10 perimeter =  10
area =  42 perimeter =  26
area =  1 perimeter =  4
area =  2 perimeter =  4
area =  140 perimeter =  56
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  76 perimeter =  40
area =  1 perimeter =  4
area =  2 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  21 perimeter =  22
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  88 perimeter =  36
area =  2 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  15 perimeter =  16
area =  1 perimeter =  4
area =  119 perimeter =  52
area =  62 perimeter =  36
area =  1 perimeter =  4
area =  77 perimeter =  50
area =  2 perimeter =  4
area =  1 perimeter =  4
area =  2 perimeter =  4
area =  3 perimeter =  4
area =  31 perimeter =  18
area =  1 perimeter =  4
area =  30 perimeter =  20
area =  36 perimeter =  22
area =  1 perimeter =  4
area =  61 perimeter =  30
area =  1 perimeter =  4
area =  3 perimeter =  6
area =  36 perimeter =  24
area =  1 perimeter =  4
area =  2 perimeter =  4
area =  3 perimeter =  6
area =  17 perimeter =  12
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  5 perimeter =  6
area =  11 perimeter =  8
area =  93 perimeter =  36
area =  15 perimeter =  12
area =  2 perimeter =  4
area =  114 perimeter =  50
area =  5 perimeter =  8
area =  3 perimeter =  6
area =  2 perimeter =  4
area =  5 perimeter =  10
area =  1 perimeter =  4
area =  76 perimeter =  34
area =  1 perimeter =  4
area =  140 perimeter =  54
area =  20 perimeter =  16
area =  4 perimeter =  6
area =  281 perimeter =  82
area =  63 perimeter =  32
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  101 perimeter =  52
area =  6 perimeter =  4
area =  25 perimeter =  26
area =  21 perimeter =  14
area =  93 perimeter =  12
area =  2 perimeter =  4
area =  1 perimeter =  4
area =  2 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  156 perimeter =  76
area =  3 perimeter =  6
area =  16 perimeter =  18
area =  1 perimeter =  4
area =  142 perimeter =  12
area =  4 perimeter =  8
area =  1 perimeter =  4
area =  3 perimeter =  6
area =  7 perimeter =  10
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  75 perimeter =  28
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  52 perimeter =  34
area =  41 perimeter =  22
area =  2 perimeter =  4
area =  4 perimeter =  4
area =  1 perimeter =  4
area =  18 perimeter =  20
area =  85 perimeter =  50
area =  1 perimeter =  4
area =  59 perimeter =  38
area =  2 perimeter =  4
area =  2 perimeter =  4
area =  13 perimeter =  10
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  47 perimeter =  24
area =  54 perimeter =  44
area =  189 perimeter =  80
area =  2 perimeter =  4
area =  26 perimeter =  26
area =  1 perimeter =  4
area =  27 perimeter =  20
area =  98 perimeter =  54
area =  1 perimeter =  4
area =  12 perimeter =  10
area =  1 perimeter =  4
area =  104 perimeter =  62
area =  9 perimeter =  8
area =  117 perimeter =  50
area =  18 perimeter =  20
area =  72 perimeter =  44
area =  54 perimeter =  26
area =  1 perimeter =  4
area =  2 perimeter =  4
area =  1 perimeter =  4
area =  96 perimeter =  36
area =  77 perimeter =  20
area =  2 perimeter =  4
area =  151 perimeter =  66
area =  127 perimeter =  58
area =  1 perimeter =  4
area =  4 perimeter =  6
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  4 perimeter =  4
area =  4 perimeter =  4
area =  46 perimeter =  32
area =  41 perimeter =  20
area =  1 perimeter =  4
area =  132 perimeter =  48
area =  1 perimeter =  4
area =  3 perimeter =  6
area =  134 perimeter =  40
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  143 perimeter =  74
area =  11 perimeter =  12
area =  2 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  33 perimeter =  22
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  165 perimeter =  12
area =  71 perimeter =  44
area =  1 perimeter =  4
area =  60 perimeter =  28
area =  6 perimeter =  10
area =  49 perimeter =  20
area =  150 perimeter =  52
area =  2 perimeter =  4
area =  1 perimeter =  4
area =  3 perimeter =  4
area =  1 perimeter =  4
area =  47 perimeter =  34
area =  28 perimeter =  24
area =  115 perimeter =  42
area =  1 perimeter =  4
area =  104 perimeter =  64
area =  1 perimeter =  4
area =  107 perimeter =  78
area =  19 perimeter =  20
area =  36 perimeter =  36
area =  135 perimeter =  54
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  147 perimeter =  72
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  3 perimeter =  6
area =  3 perimeter =  4
area =  1 perimeter =  4
area =  2 perimeter =  4
area =  18 perimeter =  18
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  2 perimeter =  4
area =  1 perimeter =  4
area =  2 perimeter =  4
area =  2 perimeter =  4
area =  59 perimeter =  42
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  181 perimeter =  86
area =  1 perimeter =  4
area =  137 perimeter =  54
area =  1 perimeter =  4
area =  11 perimeter =  12
area =  134 perimeter =  58
area =  133 perimeter =  56
area =  20 perimeter =  12
area =  1 perimeter =  4
area =  42 perimeter =  32
area =  28 perimeter =  20
area =  108 perimeter =  52
area =  1 perimeter =  4
area =  18 perimeter =  22
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  8 perimeter =  10
area =  20 perimeter =  14
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  2 perimeter =  4
area =  32 perimeter =  20
area =  22 perimeter =  20
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  84 perimeter =  28
area =  1 perimeter =  4
area =  76 perimeter =  48
area =  1 perimeter =  4
area =  26 perimeter =  20
area =  2 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  2 perimeter =  4
area =  136 perimeter =  82
area =  52 perimeter =  28
area =  16 perimeter =  14
area =  1 perimeter =  4
area =  135 perimeter =  46
area =  18 perimeter =  22
area =  123 perimeter =  40
area =  1 perimeter =  4
area =  117 perimeter =  60
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  106 perimeter =  76
area =  2 perimeter =  4
area =  2 perimeter =  4
area =  91 perimeter =  40
area =  1 perimeter =  4
area =  10 perimeter =  6
area =  3 perimeter =  6
area =  1 perimeter =  4
area =  18 perimeter =  16
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  3 perimeter =  6
area =  1 perimeter =  4
area =  2 perimeter =  4
area =  1 perimeter =  4
area =  41 perimeter =  26
area =  126 perimeter =  10
area =  101 perimeter =  56
area =  1 perimeter =  4
area =  12 perimeter =  16
area =  2 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  72 perimeter =  44
area =  68 perimeter =  36
area =  2 perimeter =  4
area =  1 perimeter =  4
area =  116 perimeter =  66
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  15 perimeter =  12
area =  54 perimeter =  4
area =  1 perimeter =  4
area =  2 perimeter =  4
area =  1 perimeter =  4
area =  6 perimeter =  10
area =  57 perimeter =  34
area =  162 perimeter =  42
area =  147 perimeter =  50
area =  1 perimeter =  4
area =  16 perimeter =  16
area =  1 perimeter =  4
area =  5 perimeter =  10
area =  1 perimeter =  4
area =  40 perimeter =  22
area =  112 perimeter =  54
area =  139 perimeter =  48
area =  7 perimeter =  12
area =  73 perimeter =  40
area =  1 perimeter =  4
area =  60 perimeter =  46
area =  5 perimeter =  6
area =  2 perimeter =  4
area =  1 perimeter =  4
area =  44 perimeter =  28
area =  98 perimeter =  42
area =  7 perimeter =  8
area =  30 perimeter =  26
area =  9 perimeter =  10
area =  82 perimeter =  50
area =  57 perimeter =  12
area =  17 perimeter =  14
area =  81 perimeter =  48
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  4 perimeter =  8
area =  129 perimeter =  50
area =  3 perimeter =  6
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  17 perimeter =  12
area =  18 perimeter =  22
area =  1 perimeter =  4
area =  76 perimeter =  44
area =  152 perimeter =  58
area =  88 perimeter =  44
area =  6 perimeter =  8
area =  7 perimeter =  8
area =  95 perimeter =  64
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  9 perimeter =  8
area =  3 perimeter =  6
area =  130 perimeter =  60
area =  267 perimeter =  80
area =  76 perimeter =  32
area =  110 perimeter =  8
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  2 perimeter =  4
area =  35 perimeter =  18
area =  1 perimeter =  4
area =  4 perimeter =  8
area =  1 perimeter =  4
area =  15 perimeter =  6
area =  10 perimeter =  10
area =  33 perimeter =  24
area =  1 perimeter =  4
area =  37 perimeter =  20
area =  2 perimeter =  4
area =  50 perimeter =  22
area =  1 perimeter =  4
area =  3 perimeter =  6
area =  1 perimeter =  4
area =  56 perimeter =  30
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  130 perimeter =  28
area =  1 perimeter =  4
area =  78 perimeter =  30
area =  104 perimeter =  50
area =  39 perimeter =  34
area =  1 perimeter =  4
area =  57 perimeter =  30
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  2 perimeter =  4
area =  44 perimeter =  22
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  146 perimeter =  44
area =  1 perimeter =  4
area =  80 perimeter =  32
area =  174 perimeter =  58
area =  2 perimeter =  4
area =  5 perimeter =  6
area =  11 perimeter =  14
area =  76 perimeter =  30
area =  9 perimeter =  8
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  2 perimeter =  4
area =  1 perimeter =  4
area =  9 perimeter =  8
area =  55 perimeter =  34
area =  1 perimeter =  4
area =  4 perimeter =  4
area =  65 perimeter =  24
area =  2 perimeter =  4
area =  7 perimeter =  8
area =  1 perimeter =  4
area =  4 perimeter =  6
area =  1 perimeter =  4
area =  20 perimeter =  18
area =  8 perimeter =  10
area =  1 perimeter =  4
area =  2 perimeter =  4
area =  2 perimeter =  4
area =  1 perimeter =  4
area =  13 perimeter =  14
area =  11 perimeter =  12
area =  18 perimeter =  10
area =  18 perimeter =  12
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  4 perimeter =  4
area =  1 perimeter =  4
area =  1 perimeter =  4
area =  3 perimeter =  4
area =  2 perimeter =  4
area =  1 perimeter =  4
ans =  863366
